Date,Plant,Production_Line,Product,Planned_Units,Produced_Units,Defective_Units,Downtime_Minutes,Downtime_Reason,Shift,Overtime_Hours,Production_Cost
2025-05-04,Plant D,Line 3,Product A,963,888,43,61,Material Shortage,Evening,6.3,77916.02
2025-05-04,Plant A,Line 2,Product A,806,774,17,88,Material Shortage,Morning,2.8,60426.42
2025-05-04,Plant C,Line 2,Product E,927,849,28,33,Machine Failure,Morning,6.8,68899.12
2025-05-04,Plant D,Line 1,Product D,1240,996,61,95,Machine Failure,Evening,7.3,72600.34
2025-05-04,Plant C,Line 1,Product A,949,948,19,26,Material Shortage,Evening,4.4,71424.6
2025-05-05,Plant C,Line 2,Product C,794,775,10,15,Material Shortage,Night,3.5,68130.98
2025-05-05,Plant B,Line 4,Product A,822,735,30,52,Machine Failure,Evening,7.3,65944.57
2025-05-05,Plant D,Line 3,Product C,789,642,24,113,Planned Maintenance,Morning,5.4,68803.26
2025-05-05,Plant B,Line 3,Product D,1275,1118,41,41,Machine Failure,Morning,7.0,76182.62
2025-05-05,Plant D,Line 2,Product B,1034,830,43,153,Changeover,Morning,6.6,70420.37
2025-05-05,Plant A,Line 3,Product D,1242,1132,51,97,Material Shortage,Night,3.7,69868.62
2025-05-05,Plant C,Line 4,Product B,1068,972,26,18,Machine Failure,Evening,3.6,63883.02
2025-05-05,Plant D,Line 3,Product C,919,800,35,149,Machine Failure,Morning,7.2,86442.7
2025-05-05,Plant A,Line 4,Product D,1191,1128,45,49,Planned Maintenance,Morning,4.8,70988.65
2025-05-06,Plant B,Line 3,Product B,1198,1085,55,91,Material Shortage,Night,6.3,83560.63
2025-05-06,Plant D,Line 3,Product C,817,653,22,96,Power Failure,Evening,5.6,71746.49
2025-05-06,Plant A,Line 1,Product E,966,951,33,50,Changeover,Morning,4.6,76212.7
2025-05-06,Plant A,Line 2,Product C,760,742,17,22,Planned Maintenance,Morning,0.8,67143.43
2025-05-06,Plant D,Line 3,Product A,951,811,29,9,Material Shortage,Night,7.3,70704.3
2025-05-06,Plant D,Line 1,Product A,836,696,30,16,Material Shortage,Night,9.5,65810.56
2025-05-06,Plant A,Line 2,Product C,776,723,13,33,Power Failure,Evening,2.4,67089.88
2025-05-06,Plant B,Line 2,Product A,837,724,30,85,Machine Failure,Morning,3.0,61501.84
2025-05-06,Plant C,Line 2,Product A,856,788,24,88,Changeover,Morning,1.2,58835.36
2025-05-06,Plant C,Line 2,Product C,782,725,9,23,Material Shortage,Evening,3.9,65438.49
2025-05-07,Plant A,Line 2,Product B,1003,936,29,56,Material Shortage,Morning,2.4,64682.86
2025-05-07,Plant D,Line 4,Product C,652,495,26,240,Changeover,Morning,4.4,54761.3
2025-05-07,Plant A,Line 2,Product D,1186,1131,49,56,Changeover,Morning,3.0,71330.21
2025-05-07,Plant A,Line 2,Product B,1069,1026,32,71,Power Failure,Evening,3.5,71695.28
2025-05-07,Plant B,Line 3,Product A,934,795,34,65,Changeover,Evening,2.8,63189.99
2025-05-07,Plant B,Line 3,Product C,727,647,28,119,Power Failure,Night,7.6,70327.07
2025-05-07,Plant A,Line 2,Product A,924,824,32,68,Changeover,Evening,4.3,64288.75
2025-05-07,Plant B,Line 4,Product C,652,554,20,39,Power Failure,Evening,4.5,57768.63
2025-05-07,Plant A,Line 4,Product D,1077,950,32,70,Power Failure,Morning,6.1,61353.76
2025-05-07,Plant A,Line 2,Product D,1168,1084,54,147,Machine Failure,Night,2.0,67005.26
2025-05-07,Plant A,Line 2,Product C,739,614,15,97,Power Failure,Evening,8.0,63561.44
2025-05-08,Plant C,Line 2,Product A,848,841,9,19,Planned Maintenance,Morning,2.7,61877.84
2025-05-08,Plant D,Line 4,Product B,1012,904,47,44,Power Failure,Evening,6.9,71929.91
2025-05-08,Plant A,Line 4,Product A,938,931,20,51,Machine Failure,Morning,1.8,68076.54
2025-05-08,Plant B,Line 2,Product B,1071,950,45,67,Changeover,Morning,5.8,73356.89
2025-05-08,Plant D,Line 2,Product E,943,707,50,179,Machine Failure,Morning,5.0,67887.59
2025-05-08,Plant C,Line 3,Product E,974,906,28,49,Power Failure,Evening,2.1,69448.55
2025-05-08,Plant C,Line 2,Product C,669,637,15,53,Machine Failure,Night,1.5,59432.2
2025-05-08,Plant B,Line 2,Product B,1031,845,41,79,Power Failure,Morning,6.2,64691.02
2025-05-08,Plant B,Line 1,Product B,1047,917,43,41,Power Failure,Evening,3.6,68677.16
2025-05-08,Plant D,Line 2,Product D,1246,1016,56,71,Machine Failure,Evening,7.3,74200.9
2025-05-08,Plant B,Line 1,Product D,1157,1065,43,44,Changeover,Morning,1.9,66734.0
2025-05-08,Plant B,Line 4,Product B,973,841,37,57,Power Failure,Morning,2.7,63060.84
2025-05-09,Plant C,Line 2,Product D,1151,1138,24,7,Material Shortage,Morning,0.7,65764.73
2025-05-09,Plant C,Line 1,Product A,846,818,18,63,Changeover,Morning,3.8,60815.9
2025-05-09,Plant D,Line 4,Product E,877,770,35,47,Machine Failure,Morning,7.9,70847.84
2025-05-09,Plant A,Line 1,Product E,957,883,31,64,Changeover,Evening,2.5,70581.37
2025-05-09,Plant D,Line 1,Product E,972,837,46,77,Material Shortage,Evening,5.1,75910.6
2025-05-09,Plant A,Line 3,Product B,1136,1100,25,37,Material Shortage,Evening,4.2,77114.4
2025-05-09,Plant C,Line 2,Product A,834,809,13,49,Machine Failure,Night,4.9,58529.6
2025-05-09,Plant D,Line 4,Product C,605,506,23,90,Material Shortage,Morning,8.4,56929.92
2025-05-09,Plant C,Line 4,Product E,929,917,20,30,Quality Issue,Evening,3.4,70422.68
2025-05-09,Plant A,Line 2,Product D,1144,1129,54,54,Material Shortage,Morning,0.0,65821.35
2025-05-09,Plant D,Line 4,Product B,944,783,42,92,Planned Maintenance,Morning,2.4,61648.04
2025-05-09,Plant A,Line 1,Product B,1089,924,34,174,Machine Failure,Morning,4.8,68209.19
2025-05-09,Plant C,Line 2,Product C,685,695,11,43,Material Shortage,Night,4.7,63117.4
2025-05-10,Plant B,Line 2,Product C,767,678,32,167,Planned Maintenance,Night,3.0,70458.08
2025-05-10,Plant D,Line 1,Product C,811,677,28,86,Material Shortage,Evening,2.6,68063.72
2025-05-10,Plant D,Line 4,Product C,667,541,28,116,Machine Failure,Evening,4.4,58414.96
2025-05-10,Plant A,Line 2,Product B,1045,1005,38,36,Changeover,Morning,3.5,68594.32
2025-05-10,Plant A,Line 4,Product A,801,709,25,49,Planned Maintenance,Morning,2.6,54007.16
2025-05-10,Plant C,Line 1,Product C,774,681,11,73,Machine Failure,Morning,6.6,63211.06
2025-05-10,Plant B,Line 3,Product E,972,891,26,11,Quality Issue,Night,5.9,75432.39
2025-05-10,Plant B,Line 4,Product E,902,802,32,33,Quality Issue,Night,8.3,70790.32
2025-05-10,Plant B,Line 3,Product C,792,750,30,30,Machine Failure,Morning,2.1,73327.38
2025-05-10,Plant C,Line 2,Product A,1025,1034,28,79,Material Shortage,Morning,2.9,75813.37
2025-05-10,Plant D,Line 1,Product C,678,564,24,121,Planned Maintenance,Morning,8.7,64646.98
2025-05-10,Plant C,Line 1,Product B,1116,1040,29,43,Quality Issue,Evening,4.2,69451.23
2025-05-10,Plant D,Line 3,Product E,980,803,41,45,Changeover,Night,1.2,67611.38
2025-05-11,Plant D,Line 1,Product B,1169,1011,45,59,Machine Failure,Evening,3.6,77041.22
2025-05-11,Plant A,Line 2,Product E,956,893,16,24,Changeover,Evening,4.1,73280.18
2025-05-11,Plant A,Line 1,Product C,631,563,19,85,Machine Failure,Morning,7.5,56384.59
2025-05-11,Plant B,Line 2,Product B,968,859,34,51,Changeover,Morning,4.3,61872.73
2025-05-11,Plant B,Line 4,Product A,814,651,28,136,Quality Issue,Morning,6.5,57113.28
2025-05-11,Plant C,Line 2,Product C,747,744,13,30,Power Failure,Morning,3.4,65735.57
2025-05-11,Plant C,Line 1,Product E,888,895,25,21,Machine Failure,Evening,4.7,69646.48
2025-05-11,Plant A,Line 2,Product A,870,851,27,50,Material Shortage,Night,2.6,65763.04
2025-05-11,Plant B,Line 3,Product E,1060,929,45,54,Quality Issue,Night,4.3,79217.02
2025-05-12,Plant D,Line 1,Product A,920,779,46,196,Machine Failure,Evening,2.2,67611.28
2025-05-12,Plant A,Line 4,Product A,788,708,20,107,Planned Maintenance,Morning,5.5,59728.72
2025-05-12,Plant B,Line 4,Product A,805,737,26,74,Planned Maintenance,Evening,1.1,57804.97
2025-05-12,Plant A,Line 4,Product E,950,877,37,67,Quality Issue,Morning,1.9,69611.66
2025-05-12,Plant B,Line 2,Product C,688,593,15,88,Planned Maintenance,Morning,3.5,59059.11
2025-05-12,Plant B,Line 3,Product E,1014,855,37,56,Machine Failure,Night,4.7,76568.21
2025-05-12,Plant D,Line 4,Product B,1037,912,38,71,Changeover,Night,7.4,72534.15
2025-05-12,Plant A,Line 1,Product B,1027,991,29,23,Material Shortage,Morning,5.8,69506.73
2025-05-12,Plant D,Line 1,Product D,1177,1055,58,47,Planned Maintenance,Evening,6.9,73916.21
2025-05-12,Plant C,Line 4,Product B,993,915,29,129,Changeover,Morning,4.4,62899.25
2025-05-13,Plant A,Line 1,Product B,1016,918,33,66,Machine Failure,Evening,5.4,68562.87
2025-05-13,Plant B,Line 3,Product C,748,667,22,51,Power Failure,Morning,2.4,67045.63
2025-05-13,Plant C,Line 4,Product A,829,753,17,28,Changeover,Night,7.1,59778.55
2025-05-13,Plant D,Line 3,Product D,1253,1101,70,56,Machine Failure,Night,3.9,75904.45
2025-05-13,Plant D,Line 2,Product D,1312,1105,65,131,Machine Failure,Morning,4.8,79961.62
2025-05-13,Plant A,Line 3,Product E,1019,920,34,84,Changeover,Morning,5.1,77162.48
2025-05-14,Plant A,Line 2,Product E,887,823,37,68,Planned Maintenance,Morning,1.2,64587.39
2025-05-14,Plant A,Line 3,Product C,822,711,25,136,Planned Maintenance,Morning,5.2,66960.76
2025-05-14,Plant B,Line 1,Product A,963,855,32,70,Quality Issue,Morning,7.6,75004.19
2025-05-14,Plant C,Line 2,Product B,1097,1130,34,37,Planned Maintenance,Morning,1.2,71830.6
2025-05-14,Plant A,Line 3,Product E,1124,1031,45,129,Material Shortage,Evening,6.0,84202.36
2025-05-14,Plant C,Line 2,Product C,797,791,16,38,Quality Issue,Night,3.4,71507.05
2025-05-14,Plant D,Line 3,Product C,673,595,28,96,Machine Failure,Morning,5.5,64862.41
2025-05-14,Plant B,Line 4,Product D,1121,1018,39,35,Changeover,Morning,5.6,67378.86
2025-05-14,Plant D,Line 3,Product E,1101,874,44,95,Machine Failure,Evening,4.6,77424.32
2025-05-15,Plant A,Line 2,Product A,891,799,17,49,Machine Failure,Night,7.9,66050.52
2025-05-15,Plant C,Line 1,Product C,807,813,12,41,Quality Issue,Night,0.2,67563.79
2025-05-15,Plant A,Line 3,Product E,1038,963,36,24,Planned Maintenance,Morning,4.2,77209.82
2025-05-15,Plant B,Line 1,Product C,746,653,19,43,Power Failure,Evening,7.7,70346.49
2025-05-15,Plant B,Line 3,Product A,903,830,36,89,Machine Failure,Night,5.6,70090.58
2025-05-15,Plant C,Line 4,Product A,824,794,20,24,Machine Failure,Evening,3.0,59421.91
2025-05-16,Plant A,Line 4,Product E,933,862,24,29,Planned Maintenance,Evening,5.4,69115.61
2025-05-16,Plant D,Line 1,Product B,1076,923,39,106,Power Failure,Evening,4.7,72686.4
2025-05-16,Plant C,Line 3,Product C,822,790,18,49,Machine Failure,Morning,0.3,67003.03
2025-05-16,Plant C,Line 4,Product A,727,734,22,22,Changeover,Morning,3.9,53425.2
2025-05-16,Plant D,Line 3,Product B,1164,995,48,77,Planned Maintenance,Night,5.2,78481.81
2025-05-17,Plant A,Line 2,Product A,909,826,28,38,Machine Failure,Morning,5.0,62461.92
2025-05-17,Plant D,Line 3,Product B,1154,951,52,68,Material Shortage,Morning,6.8,76188.38
2025-05-17,Plant A,Line 1,Product E,975,916,37,86,Power Failure,Evening,2.0,70554.82
2025-05-17,Plant B,Line 2,Product C,761,667,26,145,Material Shortage,Morning,7.1,72712.63
2025-05-17,Plant B,Line 4,Product A,771,647,25,86,Machine Failure,Night,4.2,54836.54
2025-05-17,Plant B,Line 3,Product E,1068,943,27,64,Material Shortage,Evening,7.0,80268.61
2025-05-17,Plant B,Line 3,Product B,1167,1071,44,29,Quality Issue,Evening,4.8,77547.44
2025-05-17,Plant C,Line 2,Product D,1171,1131,45,58,Power Failure,Evening,1.8,65633.32
2025-05-17,Plant A,Line 3,Product B,1113,1021,37,54,Changeover,Evening,3.2,69499.72
2025-05-17,Plant C,Line 2,Product C,700,679,13,71,Changeover,Morning,2.8,62561.41
2025-05-17,Plant A,Line 1,Product B,1113,968,44,34,Changeover,Night,2.3,66043.89
2025-05-17,Plant D,Line 4,Product D,1115,899,49,104,Power Failure,Night,3.4,60901.37
2025-05-17,Plant D,Line 2,Product C,703,587,24,73,Machine Failure,Night,3.6,63722.47
2025-05-17,Plant A,Line 4,Product A,865,832,31,99,Quality Issue,Night,2.0,62284.74
2025-05-18,Plant A,Line 1,Product A,842,733,22,39,Machine Failure,Night,7.4,57547.75
2025-05-18,Plant A,Line 3,Product D,1383,1312,41,68,Material Shortage,Evening,0.8,77856.91
2025-05-18,Plant C,Line 4,Product C,593,599,15,31,Machine Failure,Evening,3.5,52302.28
2025-05-18,Plant B,Line 2,Product B,1013,798,39,127,Machine Failure,Morning,7.6,63580.04
2025-05-18,Plant C,Line 2,Product E,955,960,28,58,Changeover,Evening,0.1,69579.03
2025-05-18,Plant C,Line 2,Product B,974,958,24,58,Machine Failure,Morning,0.1,58848.87
2025-05-18,Plant A,Line 2,Product C,633,558,5,52,Planned Maintenance,Evening,7.6,59733.64
2025-05-19,Plant B,Line 2,Product C,708,622,23,130,Machine Failure,Evening,7.0,66857.75
2025-05-19,Plant C,Line 1,Product A,950,865,18,22,Planned Maintenance,Morning,3.7,62776.14
2025-05-19,Plant C,Line 1,Product E,988,983,21,28,Planned Maintenance,Night,3.9,76579.13
2025-05-19,Plant B,Line 3,Product D,1260,1130,46,18,Machine Failure,Night,6.5,75975.76
2025-05-19,Plant B,Line 1,Product A,841,705,24,96,Planned Maintenance,Morning,5.7,62875.07
2025-05-19,Plant D,Line 1,Product C,770,604,21,41,Power Failure,Night,2.7,61840.66
2025-05-19,Plant B,Line 2,Product E,915,824,37,47,Machine Failure,Morning,3.6,71069.36
2025-05-19,Plant C,Line 4,Product A,764,739,20,102,Material Shortage,Morning,3.9,58825.04
2025-05-19,Plant D,Line 3,Product A,971,853,37,46,Planned Maintenance,Night,4.7,72836.73
2025-05-20,Plant A,Line 2,Product D,1166,1074,49,117,Changeover,Morning,4.3,66167.22
2025-05-20,Plant C,Line 4,Product D,1193,1124,36,24,Material Shortage,Morning,3.2,65574.89
2025-05-20,Plant D,Line 2,Product B,1034,891,37,20,Planned Maintenance,Evening,3.7,68612.0
2025-05-20,Plant A,Line 3,Product B,1249,1212,41,25,Changeover,Morning,1.7,81176.06
2025-05-20,Plant C,Line 2,Product E,943,932,31,38,Power Failure,Night,3.7,71841.35
2025-05-20,Plant C,Line 1,Product D,1197,1131,28,43,Machine Failure,Evening,2.5,68245.16
2025-05-20,Plant C,Line 2,Product D,1304,1310,42,47,Material Shortage,Evening,4.3,76664.62
2025-05-21,Plant C,Line 2,Product C,739,746,7,24,Material Shortage,Evening,3.0,64244.59
2025-05-21,Plant D,Line 1,Product B,1161,1006,45,62,Machine Failure,Night,7.6,79322.82
2025-05-21,Plant B,Line 2,Product D,1175,1062,52,30,Planned Maintenance,Morning,7.8,72101.44
2025-05-21,Plant A,Line 4,Product D,1163,1072,42,28,Machine Failure,Night,0.8,62493.13
2025-05-21,Plant B,Line 2,Product E,963,863,37,22,Planned Maintenance,Evening,3.5,73777.0
2025-05-21,Plant D,Line 4,Product C,651,569,21,35,Material Shortage,Night,8.2,64145.28
2025-05-21,Plant A,Line 1,Product E,1005,954,45,85,Machine Failure,Evening,3.7,74720.21
2025-05-21,Plant D,Line 3,Product D,1301,1071,48,22,Material Shortage,Night,5.3,75498.82
2025-05-21,Plant D,Line 1,Product D,1339,1138,51,71,Changeover,Evening,3.1,76398.79
2025-05-21,Plant A,Line 3,Product D,1317,1234,48,81,Material Shortage,Morning,2.3,75481.81
2025-05-21,Plant B,Line 4,Product A,762,660,27,60,Machine Failure,Night,6.5,59179.61
2025-05-21,Plant B,Line 4,Product A,807,663,22,63,Quality Issue,Morning,5.9,55103.98
2025-05-21,Plant D,Line 4,Product D,1191,1014,64,105,Machine Failure,Morning,3.8,70266.83
2025-05-21,Plant D,Line 4,Product B,962,769,49,240,Machine Failure,Evening,3.4,63844.36
2025-05-22,Plant B,Line 2,Product C,817,723,28,100,Changeover,Morning,7.1,77151.73
2025-05-22,Plant C,Line 3,Product A,922,851,17,67,Material Shortage,Night,3.1,64781.76
2025-05-22,Plant C,Line 2,Product E,868,776,25,53,Planned Maintenance,Morning,5.2,60966.04
2025-05-22,Plant A,Line 4,Product C,630,654,13,105,Machine Failure,Evening,0.5,61187.76
2025-05-22,Plant A,Line 2,Product B,1016,897,28,35,Machine Failure,Morning,3.2,63142.85
2025-05-23,Plant A,Line 4,Product B,985,902,31,110,Machine Failure,Night,5.2,67441.64
2025-05-23,Plant A,Line 2,Product D,1212,1153,48,20,Material Shortage,Night,2.2,69540.94
2025-05-23,Plant B,Line 1,Product A,941,769,20,24,Machine Failure,Evening,5.1,64414.54
2025-05-23,Plant D,Line 1,Product D,1229,1007,66,142,Changeover,Morning,2.7,68696.52
2025-05-23,Plant D,Line 2,Product C,737,641,15,36,Changeover,Morning,3.3,64832.38
2025-05-23,Plant A,Line 2,Product E,965,882,32,36,Quality Issue,Evening,2.9,68583.99
2025-05-23,Plant B,Line 4,Product A,814,708,30,21,Machine Failure,Morning,1.8,55844.71
2025-05-23,Plant B,Line 4,Product B,1038,905,51,99,Machine Failure,Morning,4.2,68789.75
2025-05-23,Plant B,Line 3,Product D,1366,1107,70,240,Machine Failure,Night,2.2,71170.18
2025-05-23,Plant B,Line 3,Product C,767,595,22,145,Power Failure,Night,2.3,59665.32
2025-05-23,Plant B,Line 2,Product B,1045,961,33,15,Material Shortage,Evening,6.7,71045.31
2025-05-24,Plant C,Line 2,Product D,1190,1137,55,13,Changeover,Evening,1.7,64706.31
2025-05-24,Plant A,Line 3,Product A,1064,995,39,36,Material Shortage,Evening,2.9,75924.94
2025-05-24,Plant A,Line 4,Product E,867,739,26,83,Material Shortage,Night,5.4,60809.03
2025-05-24,Plant A,Line 3,Product C,785,664,18,95,Planned Maintenance,Morning,7.6,65814.99
2025-05-24,Plant A,Line 2,Product C,846,778,28,53,Power Failure,Morning,8.2,73471.53
2025-05-24,Plant C,Line 3,Product B,1129,1052,37,49,Material Shortage,Evening,0.0,66068.74
2025-05-24,Plant A,Line 2,Product A,913,852,14,51,Machine Failure,Morning,2.8,66159.36
2025-05-24,Plant A,Line 3,Product C,791,719,5,28,Power Failure,Night,2.3,66779.1
2025-05-24,Plant D,Line 3,Product C,807,624,25,131,Planned Maintenance,Evening,7.0,68696.43
2025-05-24,Plant C,Line 1,Product C,673,629,11,52,Power Failure,Morning,1.2,54709.96
2025-05-24,Plant A,Line 3,Product D,1245,1181,38,24,Changeover,Morning,1.3,72548.37
2025-05-24,Plant C,Line 2,Product D,1265,1206,27,30,Power Failure,Evening,3.5,71806.88
2025-05-24,Plant D,Line 2,Product A,948,786,37,47,Power Failure,Evening,6.0,68305.64
2025-05-25,Plant D,Line 1,Product D,1254,996,67,191,Quality Issue,Morning,8.2,75387.93
2025-05-25,Plant A,Line 2,Product C,652,613,13,39,Machine Failure,Night,1.0,57968.09
2025-05-25,Plant C,Line 1,Product C,841,790,14,61,Planned Maintenance,Morning,1.3,68962.98
2025-05-25,Plant D,Line 3,Product D,1267,1088,54,62,Power Failure,Evening,3.5,75627.69
2025-05-25,Plant B,Line 4,Product B,874,776,32,30,Machine Failure,Morning,0.5,56883.56
2025-05-25,Plant B,Line 4,Product E,962,851,37,55,Machine Failure,Evening,5.0,76376.43
2025-05-25,Plant D,Line 1,Product B,1069,897,43,37,Machine Failure,Evening,6.0,68896.24
2025-05-25,Plant B,Line 3,Product A,864,722,31,139,Machine Failure,Morning,8.1,64881.46
2025-05-25,Plant A,Line 3,Product E,1108,1076,25,48,Machine Failure,Evening,0.0,82215.47
2025-05-26,Plant D,Line 4,Product E,855,765,37,48,Machine Failure,Morning,4.6,67559.76
2025-05-26,Plant C,Line 2,Product E,962,885,28,21,Changeover,Evening,5.2,67351.94
2025-05-26,Plant B,Line 1,Product B,1069,977,42,79,Quality Issue,Morning,2.7,71888.95
2025-05-26,Plant A,Line 2,Product E,960,922,31,24,Machine Failure,Evening,4.6,74410.94
2025-05-26,Plant A,Line 4,Product A,830,721,21,70,Quality Issue,Evening,5.5,55719.22
2025-05-26,Plant B,Line 1,Product B,1089,983,41,83,Material Shortage,Morning,5.7,75137.01
2025-05-26,Plant C,Line 4,Product D,1215,1169,37,29,Material Shortage,Morning,4.7,68939.65
2025-05-26,Plant D,Line 1,Product A,870,708,34,43,Changeover,Evening,7.4,62200.79
2025-05-26,Plant A,Line 2,Product C,685,595,12,42,Changeover,Evening,2.7,54524.55
2025-05-26,Plant A,Line 3,Product E,1045,963,28,65,Changeover,Evening,4.7,77444.84
2025-05-27,Plant C,Line 2,Product A,789,752,18,40,Changeover,Evening,1.2,51507.76
2025-05-27,Plant B,Line 4,Product C,707,533,15,134,Machine Failure,Evening,6.8,59160.61
2025-05-27,Plant A,Line 2,Product B,1050,986,36,32,Quality Issue,Evening,2.7,69449.02
2025-05-27,Plant C,Line 4,Product B,1050,1011,27,58,Planned Maintenance,Night,0.5,63180.27
2025-05-27,Plant D,Line 4,Product A,831,629,32,185,Planned Maintenance,Morning,8.0,60420.05
2025-05-27,Plant C,Line 2,Product B,1046,988,33,36,Planned Maintenance,Morning,3.0,65377.87
2025-05-27,Plant C,Line 1,Product E,1001,950,28,57,Changeover,Night,3.3,72764.64
2025-05-27,Plant A,Line 3,Product D,1342,1244,51,54,Machine Failure,Evening,2.4,77054.48
2025-05-27,Plant B,Line 4,Product C,705,602,15,70,Planned Maintenance,Evening,2.7,59048.12
2025-05-27,Plant A,Line 1,Product E,910,880,27,29,Machine Failure,Morning,0.0,67815.5
2025-05-27,Plant A,Line 4,Product C,730,700,13,47,Machine Failure,Morning,0.7,63637.47
2025-05-27,Plant D,Line 4,Product E,868,672,26,57,Changeover,Morning,1.6,60470.95
2025-05-27,Plant D,Line 1,Product E,1000,859,44,94,Power Failure,Evening,4.4,76305.04
2025-05-28,Plant C,Line 1,Product D,1208,1234,46,11,Quality Issue,Evening,0.2,68781.44
